fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
regret_reg,top10,2,10,77,0.305458,63.28,0.623863,4.631961
regret_reg,top10,2,10,78,0.302928,63.57,0.624958,4.652896
regret_reg,top10,2,10,79,0.300127,62.31,0.623559,4.648079
regret_reg,top10,2,10,80,0.297674,62.37,0.624011,4.666481
regret_reg,top10,2,10,81,0.295277,61.95,0.622415,4.668211
regret_reg,top10,2,10,82,0.293057,62.61,0.618797,4.641127
regret_reg,top10,2,10,83,0.291046,62.76,0.619161,4.622098
regret_reg,top10,2,10,84,0.288691,63.26,0.616411,4.583945
regret_reg,top10,2,10,85,0.286740,63.83,0.615586,4.580524
regret_reg,top10,2,10,86,0.284612,64.13,0.614352,4.565699
regret_reg,top10,2,10,87,0.282899,64.28,0.615053,4.536880
regret_reg,top10,2,10,88,0.281007,65.06,0.616369,4.494339
regret_reg,top10,2,10,89,0.279248,65.78,0.616361,4.466647
regret_reg,top10,2,10,90,0.277617,65.92,0.616401,4.448703
regret_reg,top10,2,10,91,0.276073,66.44,0.613943,4.444331
regret_reg,top10,2,10,92,0.274364,66.25,0.616237,4.433085
regret_reg,top10,2,10,93,0.272979,66.97,0.616716,4.447083
regret_reg,top10,2,10,94,0.271526,67.27,0.616765,4.459122
regret_reg,top10,2,10,95,0.270304,66.31,0.615235,4.469753
regret_reg,top10,2,10,96,0.268779,66.55,0.614284,4.445843
regret_reg,top10,2,10,97,0.267562,66.59,0.612938,4.441813
regret_reg,top10,2,10,98,0.266221,66.52,0.612846,4.459484
regret_reg,top10,2,10,99,0.265047,66.75,0.611539,4.459320
regret_reg,top10,2,10,100,0.263896,66.27,0.611139,4.472923
regret_reg,top10,4,20,1,14.425941,51.45,1.508490,18.626932
regret_reg,top10,4,20,2,16.382486,52.73,1.529038,17.994459
regret_reg,top10,4,20,3,17.441113,53.66,1.599220,18.252553
regret_reg,top10,4,20,4,17.788704,54.07,1.566565,18.136487
regret_reg,top10,4,20,5,16.861783,54.43,1.591736,17.641118
regret_reg,top10,4,20,6,16.318775,54.32,1.640039,17.397091
regret_reg,top10,4,20,7,14.867178,56.16,1.660336,16.892754
regret_reg,top10,4,20,8,13.981563,55.63,1.656740,16.922807
regret_reg,top10,4,20,9,13.218852,56.10,1.581219,16.968068
regret_reg,top10,4,20,10,11.603018,56.82,1.571626,16.457912
regret_reg,top10,4,20,11,10.985024,56.70,1.537203,16.183127
regret_reg,top10,4,20,12,9.906544,58.38,1.575054,16.437863
regret_reg,top10,4,20,13,9.126432,57.01,1.545726,15.901517
regret_reg,top10,4,20,14,8.241994,61.19,1.493219,15.168409
regret_reg,top10,4,20,15,7.582844,59.41,1.509062,14.678120
regret_reg,top10,4,20,16,6.697687,62.15,1.508620,14.406830
regret_reg,top10,4,20,17,6.130530,62.45,1.502916,14.080782
regret_reg,top10,4,20,18,5.727495,62.47,1.470483,13.690465
regret_reg,top10,4,20,19,5.352967,61.98,1.447162,13.348565
regret_reg,top10,4,20,20,4.959980,61.85,1.428917,13.099156
regret_reg,top10,4,20,21,4.448077,62.34,1.428372,12.886874
regret_reg,top10,4,20,22,3.949363,63.32,1.449067,12.279909
regret_reg,top10,4,20,23,3.538436,63.03,1.429850,11.797086
regret_reg,top10,4,20,24,3.319226,64.18,1.390881,11.023437
regret_reg,top10,4,20,25,2.962698,65.02,1.405472,10.599178
regret_reg,top10,4,20,26,2.763951,63.55,1.395950,10.139523
regret_reg,top10,4,20,27,2.469548,63.18,1.398795,9.877201
regret_reg,top10,4,20,28,2.237719,63.36,1.387549,9.649375
regret_reg,top10,4,20,29,2.065007,64.33,1.368307,9.372667
regret_reg,top10,4,20,30,1.930527,63.80,1.363638,9.116052
regret_reg,top10,4,20,31,1.838607,64.40,1.359259,9.137427
regret_reg,top10,4,20,32,1.705279,65.74,1.335349,8.691542
regret_reg,top10,4,20,33,1.604180,65.94,1.301605,8.519853
regret_reg,top10,4,20,34,1.549564,66.54,1.285049,8.213043
regret_reg,top10,4,20,35,1.423180,66.90,1.258635,7.920073
regret_reg,top10,4,20,36,1.324029,66.51,1.268752,8.031618
regret_reg,top10,4,20,37,1.249770,65.97,1.258889,7.541272
regret_reg,top10,4,20,38,1.195009,66.05,1.240203,7.334178
regret_reg,top10,4,20,39,1.137154,66.21,1.228528,7.123117
regret_reg,top10,4,20,40,1.077968,66.61,1.199867,6.795584
regret_reg,top10,4,20,41,1.018609,66.35,1.183060,6.676573
regret_reg,top10,4,20,42,0.982180,66.25,1.161639,6.513669
regret_reg,top10,4,20,43,0.933472,66.99,1.161535,6.259753
regret_reg,top10,4,20,44,0.902100,66.80,1.144760,6.191068
regret_reg,top10,4,20,45,0.870461,67.07,1.137551,6.138958
regret_reg,top10,4,20,46,0.847721,67.30,1.127884,6.116086
regret_reg,top10,4,20,47,0.817544,66.80,1.132463,6.139775
regret_reg,top10,4,20,48,0.786660,67.12,1.132410,6.041418
regret_reg,top10,4,20,49,0.762613,68.49,1.127597,5.899143
regret_reg,top10,4,20,50,0.735337,69.40,1.110106,5.655915
regret_reg,top10,4,20,51,0.710261,68.55,1.113828,5.738454
regret_reg,top10,4,20,52,0.691932,69.13,1.101824,5.551130
regret_reg,top10,4,20,53,0.680173,68.79,1.088312,5.481769
regret_reg,top10,4,20,54,0.661402,68.81,1.083583,5.568760
regret_reg,top10,4,20,55,0.645886,69.83,1.068061,5.489156
regret_reg,top10,4,20,56,0.626723,70.00,1.061254,5.351471
regret_reg,top10,4,20,57,0.613120,68.47,1.056096,5.294896
regret_reg,top10,4,20,58,0.601158,68.75,1.067492,5.328273
regret_reg,top10,4,20,59,0.589397,69.05,1.065115,5.330921
regret_reg,top10,4,20,60,0.577351,68.68,1.067566,5.267382
regret_reg,top10,4,20,61,0.567075,68.73,1.060023,5.245972
regret_reg,top10,4,20,62,0.557708,68.93,1.062809,5.112895
regret_reg,top10,4,20,63,0.547844,68.47,1.061801,5.062767
regret_reg,top10,4,20,64,0.539796,68.30,1.064594,4.955460
regret_reg,top10,4,20,65,0.533097,68.60,1.059459,4.932003
regret_reg,top10,4,20,66,0.527107,68.66,1.063230,4.875210
regret_reg,top10,4,20,67,0.519419,68.57,1.052242,4.901735
regret_reg,top10,4,20,68,0.512259,68.27,1.045159,4.797505
regret_reg,top10,4,20,69,0.505764,68.29,1.037515,4.787890
regret_reg,top10,4,20,70,0.500444,68.47,1.035319,4.856452
regret_reg,top10,4,20,71,0.493213,68.68,1.024019,4.763932
regret_reg,top10,4,20,72,0.487115,68.63,1.023291,4.768282
regret_reg,top10,4,20,73,0.481237,68.57,1.016783,4.802633
regret_reg,top10,4,20,74,0.474798,68.63,1.009309,4.755231
regret_reg,top10,4,20,75,0.468933,68.92,1.012233,4.745210
regret_reg,top10,4,20,76,0.463814,69.19,1.008627,4.749831
regret_reg,top10,4,20,77,0.458657,69.37,1.009088,4.740020
regret_reg,top10,4,20,78,0.454462,69.39,1.009496,4.711225
regret_reg,top10,4,20,79,0.450733,69.18,1.011964,4.694255
regret_reg,top10,4,20,80,0.446254,69.25,1.010313,4.665675
regret_reg,top10,4,20,81,0.442001,69.28,1.009211,4.690508
regret_reg,top10,4,20,82,0.438090,69.38,1.009764,4.686235
regret_reg,top10,4,20,83,0.433991,69.68,1.007302,4.625701
regret_reg,top10,4,20,84,0.430889,69.83,1.006153,4.686858
regret_reg,top10,4,20,85,0.427821,69.78,1.009248,4.645188
regret_reg,top10,4,20,86,0.424788,69.95,1.008696,4.656298
regret_reg,top10,4,20,87,0.420815,69.97,1.005446,4.629388
regret_reg,top10,4,20,88,0.417088,69.77,1.006215,4.636523
regret_reg,top10,4,20,89,0.414405,69.71,1.004844,4.618966
regret_reg,top10,4,20,90,0.411825,69.66,1.003622,4.599947
regret_reg,top10,4,20,91,0.408848,69.36,1.001742,4.631583
regret_reg,top10,4,20,92,0.405761,69.38,1.001376,4.619528
regret_reg,top10,4,20,93,0.403033,69.48,1.000567,4.613414
regret_reg,top10,4,20,94,0.400385,69.62,0.997536,4.596271
regret_reg,top10,4,20,95,0.397711,69.09,0.994804,4.557764
regret_reg,top10,4,20,96,0.395343,69.69,0.994556,4.542235
regret_reg,top10,4,20,97,0.392786,69.86,0.989761,4.570821
regret_reg,top10,4,20,98,0.390460,70.12,0.984631,4.558807
regret_reg,top10,4,20,99,0.388520,69.79,0.987019,4.562375
regret_reg,top10,4,20,100,0.386382,69.41,0.986680,4.545625
regret_reg,top10,8,40,1,19.193312,51.45,1.508490,18.626932
regret_reg,top10,8,40,2,21.148863,50.91,1.500009,17.691263
regret_reg,top10,8,40,3,22.058034,52.80,1.535766,17.524226
regret_reg,top10,8,40,4,21.882952,53.20,1.530563,17.250195
regret_reg,top10,8,40,5,20.363877,54.07,1.490673,16.808838
regret_reg,top10,8,40,6,19.075105,56.69,1.474162,16.516481
regret_reg,top10,8,40,7,18.135998,57.58,1.442350,16.563079
regret_reg,top10,8,40,8,17.626970,54.95,1.540784,16.029336
regret_reg,top10,8,40,9,16.491839,56.19,1.486752,15.917681
regret_reg,top10,8,40,10,15.322711,58.46,1.462044,15.164829
regret_reg,top10,8,40,11,14.625745,59.10,1.433673,15.174312
regret_reg,top10,8,40,12,13.007202,60.49,1.417425,14.413288
regret_reg,top10,8,40,13,11.914120,60.56,1.394753,14.558357
regret_reg,top10,8,40,14,10.914060,60.65,1.411485,13.962502
regret_reg,top10,8,40,15,9.798024,62.71,1.420333,13.383651
regret_reg,top10,8,40,16,9.092747,62.51,1.396472,12.433553
regret_reg,top10,8,40,17,8.437563,62.40,1.345742,12.411197
regret_reg,top10,8,40,18,7.830472,63.43,1.317805,12.133557
regret_reg,top10,8,40,19,7.406275,64.25,1.299503,12.233097
regret_reg,top10,8,40,20,6.512433,65.23,1.266825,11.686441
regret_reg,top10,8,40,21,6.048134,66.59,1.228371,11.349334
regret_reg,top10,8,40,22,5.618474,68.22,1.223426,10.364547
regret_reg,top10,8,40,23,4.965186,68.82,1.184473,10.297150
regret_reg,top10,8,40,24,4.591369,68.44,1.183637,9.945570
regret_reg,top10,8,40,25,4.077220,68.66,1.183091,9.908217
regret_reg,top10,8,40,26,3.822728,67.99,1.174754,9.511927
regret_reg,top10,8,40,27,3.420144,69.59,1.174888,9.275514
regret_reg,top10,8,40,28,3.227913,69.26,1.145461,9.442677
regret_reg,top10,8,40,29,2.913762,70.33,1.136252,8.962939
regret_reg,top10,8,40,30,2.735644,70.36,1.149742,9.051213
regret_reg,top10,8,40,31,2.539191,70.90,1.145271,9.127826
regret_reg,top10,8,40,32,2.424080,70.98,1.156941,8.815098
regret_reg,top10,8,40,33,2.298620,71.74,1.131345,8.731087
regret_reg,top10,8,40,34,2.194168,71.32,1.117806,8.644942
regret_reg,top10,8,40,35,2.094224,71.64,1.122569,8.433305
regret_reg,top10,8,40,36,1.972716,71.48,1.105867,8.293978
regret_reg,top10,8,40,37,1.909647,71.54,1.116123,8.487598
regret_reg,top10,8,40,38,1.815680,71.78,1.105839,8.286334
regret_reg,top10,8,40,39,1.761358,71.96,1.099954,8.168587
regret_reg,top10,8,40,40,1.675122,72.51,1.083858,8.017980
regret_reg,top10,8,40,41,1.613418,72.73,1.087096,8.120357
regret_reg,top10,8,40,42,1.562099,73.64,1.094870,8.015006
regret_reg,top10,8,40,43,1.501870,73.24,1.063238,7.812155
regret_reg,top10,8,40,44,1.442298,74.16,1.059998,7.740828
regret_reg,top10,8,40,45,1.403940,74.27,1.035889,7.676082
regret_reg,top10,8,40,46,1.371961,74.88,1.041494,7.537836
regret_reg,top10,8,40,47,1.339868,75.28,1.030642,7.412531
regret_reg,top10,8,40,48,1.295516,75.05,1.008347,7.314364
regret_reg,top10,8,40,49,1.263636,74.37,1.013193,7.271571
regret_reg,top10,8,40,50,1.228936,74.22,1.001174,7.210663
regret_reg,top10,8,40,51,1.200780,74.33,1.001569,7.183863
regret_reg,top10,8,40,52,1.177207,74.44,1.001692,7.139042
regret_reg,top10,8,40,53,1.155186,74.87,1.020501,7.078143
regret_reg,top10,8,40,54,1.131186,75.10,1.001806,6.911888
regret_reg,top10,8,40,55,1.107852,75.42,0.997013,6.848445
regret_reg,top10,8,40,56,1.090894,75.88,0.997765,6.849974
regret_reg,top10,8,40,57,1.071364,75.59,1.002375,6.749422
regret_reg,top10,8,40,58,1.049714,75.83,1.004148,6.677914
regret_reg,top10,8,40,59,1.030465,76.41,1.001160,6.721899
regret_reg,top10,8,40,60,1.013000,76.75,0.988885,6.721837
regret_reg,top10,8,40,61,0.999343,76.10,0.978431,6.669493
regret_reg,top10,8,40,62,0.981873,76.45,0.975042,6.573304
regret_reg,top10,8,40,63,0.969428,76.43,0.972482,6.584495
regret_reg,top10,8,40,64,0.956691,76.84,0.968442,6.524363
regret_reg,top10,8,40,65,0.944244,77.38,0.965833,6.468323
regret_reg,top10,8,40,66,0.932104,78.06,0.963766,6.528900
regret_reg,top10,8,40,67,0.919569,78.43,0.963595,6.567656
regret_reg,top10,8,40,68,0.908677,78.41,0.959621,6.494801
regret_reg,top10,8,40,69,0.899493,78.02,0.963921,6.462080
regret_reg,top10,8,40,70,0.891444,77.55,0.966321,6.438679
regret_reg,top10,8,40,71,0.880320,77.63,0.961278,6.453375
regret_reg,top10,8,40,72,0.871910,77.78,0.955881,6.439090
regret_reg,top10,8,40,73,0.864659,77.75,0.950395,6.452530
regret_reg,top10,8,40,74,0.857358,77.71,0.945036,6.420617
regret_reg,top10,8,40,75,0.850263,77.80,0.941765,6.392250
regret_reg,top10,8,40,76,0.844023,77.94,0.942430,6.292884
regret_reg,top10,8,40,77,0.837499,77.86,0.941777,6.259656
regret_reg,top10,8,40,78,0.830403,77.84,0.936123,6.238396
regret_reg,top10,8,40,79,0.824555,78.59,0.936693,6.234460
regret_reg,top10,8,40,80,0.819433,78.48,0.932214,6.219160
regret_reg,top10,8,40,81,0.813938,77.89,0.930986,6.198757
regret_reg,top10,8,40,82,0.808225,78.76,0.930856,6.168254
regret_reg,top10,8,40,83,0.803426,78.72,0.931664,6.131742
regret_reg,top10,8,40,84,0.798167,78.47,0.932448,6.120984
regret_reg,top10,8,40,85,0.792916,78.41,0.935866,6.074604
regret_reg,top10,8,40,86,0.788180,78.57,0.935365,6.070889
regret_reg,top10,8,40,87,0.783415,78.51,0.935785,6.076065
regret_reg,top10,8,40,88,0.778940,78.39,0.938854,6.037672
regret_reg,top10,8,40,89,0.775387,78.23,0.942186,5.995039
regret_reg,top10,8,40,90,0.771293,78.14,0.940894,5.999849
regret_reg,top10,8,40,91,0.767668,78.12,0.940242,6.014831
regret_reg,top10,8,40,92,0.763273,78.19,0.937768,6.009843
regret_reg,top10,8,40,93,0.758886,78.08,0.937916,5.974438
regret_reg,top10,8,40,94,0.755319,78.28,0.937442,5.978968
regret_reg,top10,8,40,95,0.751345,78.24,0.936643,5.976182
regret_reg,top10,8,40,96,0.747820,78.44,0.934560,5.976647
regret_reg,top10,8,40,97,0.743835,78.68,0.932723,5.957316
regret_reg,top10,8,40,98,0.739952,78.92,0.932087,5.968176
regret_reg,top10,8,40,99,0.736156,79.35,0.930293,5.969470
regret_reg,top10,8,40,100,0.732306,79.25,0.928053,5.975258
regret_reg,top10,12,60,1,23.833611,51.45,1.508490,18.626932
regret_reg,top10,12,60,2,25.255104,51.14,1.513554,17.534333
regret_reg,top10,12,60,3,26.481322,52.46,1.500447,18.129056
regret_reg,top10,12,60,4,27.132032,53.30,1.527467,17.692114
regret_reg,top10,12,60,5,26.188363,54.42,1.531547,17.406914
regret_reg,top10,12,60,6,23.852787,56.36,1.592375,17.469911
regret_reg,top10,12,60,7,23.191630,57.27,1.594610,17.977793
regret_reg,top10,12,60,8,22.537789,57.40,1.573416,17.360336
regret_reg,top10,12,60,9,21.535719,57.75,1.555066,17.360892
regret_reg,top10,12,60,10,20.741043,56.84,1.545656,17.306827
regret_reg,top10,12,60,11,19.313812,57.24,1.539697,17.612169
regret_reg,top10,12,60,12,18.050425,57.19,1.518180,17.266002
regret_reg,top10,12,60,13,16.523436,58.35,1.521340,16.610090
regret_reg,top10,12,60,14,14.923952,59.49,1.489365,16.708351
regret_reg,top10,12,60,15,13.651074,59.21,1.476337,16.190167
regret_reg,top10,12,60,16,13.021426,58.93,1.510880,16.024082
regret_reg,top10,12,60,17,11.890857,61.41,1.483085,16.005584
regret_reg,top10,12,60,18,10.675245,62.10,1.488242,15.635401
regret_reg,top10,12,60,19,9.927975,63.60,1.441302,15.493251
regret_reg,top10,12,60,20,9.196605,64.58,1.438297,15.057070
regret_reg,top10,12,60,21,8.845356,65.22,1.452568,15.169783
regret_reg,top10,12,60,22,8.151228,65.43,1.424015,15.140925
regret_reg,top10,12,60,23,7.346025,65.45,1.379597,15.010067
regret_reg,top10,12,60,24,6.457525,68.16,1.320180,14.622152
regret_reg,top10,12,60,25,5.971469,67.81,1.296331,14.767504
regret_reg,top10,12,60,26,5.562004,68.55,1.271787,14.860943
regret_reg,top10,12,60,27,5.204076,68.59,1.264142,14.374884
regret_reg,top10,12,60,28,4.792301,69.64,1.250507,14.120406
regret_reg,top10,12,60,29,4.450506,70.00,1.211985,13.877864
regret_reg,top10,12,60,30,4.119280,69.98,1.170929,13.745932
regret_reg,top10,12,60,31,3.904137,69.61,1.181004,13.605890
regret_reg,top10,12,60,32,3.662505,69.94,1.178994,13.549488
regret_reg,top10,12,60,33,3.523742,71.08,1.188425,13.089736
regret_reg,top10,12,60,34,3.264222,72.79,1.171397,12.931645
regret_reg,top10,12,60,35,3.071992,72.74,1.144528,12.404736
regret_reg,top10,12,60,36,2.949965,73.06,1.142765,12.082504
regret_reg,top10,12,60,37,2.783957,73.66,1.161893,12.022234
regret_reg,top10,12,60,38,2.682150,73.92,1.142629,12.142738
regret_reg,top10,12,60,39,2.527664,73.85,1.122286,11.918830
regret_reg,top10,12,60,40,2.417688,74.53,1.096932,11.464570
regret_reg,top10,12,60,41,2.334019,74.85,1.082595,11.362684
regret_reg,top10,12,60,42,2.248560,74.99,1.081123,11.119871
regret_reg,top10,12,60,43,2.153977,76.51,1.072441,10.836350
regret_reg,top10,12,60,44,2.084762,75.99,1.081063,10.579113
regret_reg,top10,12,60,45,2.029409,76.53,1.076926,10.384958
regret_reg,top10,12,60,46,1.964752,76.10,1.075471,10.509320
regret_reg,top10,12,60,47,1.914786,75.87,1.080880,10.465771
regret_reg,top10,12,60,48,1.851162,76.87,1.082625,10.246816
regret_reg,top10,12,60,49,1.794658,76.46,1.080738,10.140212
regret_reg,top10,12,60,50,1.734058,76.76,1.070827,10.375070
regret_reg,top10,12,60,51,1.696872,76.47,1.057702,10.350111
regret_reg,top10,12,60,52,1.652366,76.57,1.041034,10.270973
regret_reg,top10,12,60,53,1.623599,76.97,1.031382,10.156601
regret_reg,top10,12,60,54,1.578382,77.66,1.008832,10.063521
regret_reg,top10,12,60,55,1.537673,77.85,1.011586,9.983805
regret_reg,top10,12,60,56,1.509365,78.59,1.000139,9.898704
regret_reg,top10,12,60,57,1.474026,78.77,0.992855,9.756876
regret_reg,top10,12,60,58,1.439918,79.57,0.990921,9.544633
regret_reg,top10,12,60,59,1.411877,79.66,0.984698,9.442136
regret_reg,top10,12,60,60,1.388739,80.41,0.973021,9.381070
regret_reg,top10,12,60,61,1.366430,79.82,0.972376,9.255353
regret_reg,top10,12,60,62,1.342278,79.99,0.975495,9.197396
regret_reg,top10,12,60,63,1.320976,80.52,0.969446,9.039532
regret_reg,top10,12,60,64,1.301083,81.12,0.976889,9.054942
regret_reg,top10,12,60,65,1.288170,81.10,0.975720,8.968554
regret_reg,top10,12,60,66,1.269692,81.31,0.967755,8.964635
regret_reg,top10,12,60,67,1.251264,81.65,0.968345,8.970617
regret_reg,top10,12,60,68,1.237928,81.65,0.963866,8.964464
regret_reg,top10,12,60,69,1.222658,81.52,0.961588,8.969103
regret_reg,top10,12,60,70,1.212062,81.57,0.955073,8.943258
regret_reg,top10,12,60,71,1.197897,81.60,0.953220,8.864893
regret_reg,top10,12,60,72,1.187442,81.18,0.952997,8.818702
regret_reg,top10,12,60,73,1.177551,81.75,0.947824,8.774281
regret_reg,top10,12,60,74,1.165503,81.96,0.945797,8.708179
regret_reg,top10,12,60,75,1.154233,81.47,0.945320,8.722899
regret_reg,top10,12,60,76,1.145622,81.12,0.949140,8.706345
regret_reg,top10,12,60,77,1.136340,81.15,0.951754,8.633652
regret_reg,top10,12,60,78,1.126424,81.71,0.946892,8.586716
regret_reg,top10,12,60,79,1.118046,81.23,0.943391,8.569794
regret_reg,top10,12,60,80,1.111031,81.38,0.950555,8.493327
regret_reg,top10,12,60,81,1.104061,81.26,0.947396,8.436606
regret_reg,top10,12,60,82,1.096071,81.82,0.942763,8.380033
regret_reg,top10,12,60,83,1.088473,81.80,0.941675,8.277966
regret_reg,top10,12,60,84,1.082492,81.69,0.944460,8.261529
regret_reg,top10,12,60,85,1.077824,81.29,0.942754,8.242307
regret_reg,top10,12,60,86,1.071580,80.97,0.940347,8.157900
regret_reg,top10,12,60,87,1.065223,80.93,0.938351,8.124542
regret_reg,top10,12,60,88,1.059079,81.07,0.939215,8.145095
regret_reg,top10,12,60,89,1.054271,81.14,0.939452,8.169506
regret_reg,top10,12,60,90,1.048896,81.49,0.941994,8.170034
regret_reg,top10,12,60,91,1.042968,81.35,0.943874,8.205591
regret_reg,top10,12,60,92,1.037236,81.14,0.943865,8.170332
regret_reg,top10,12,60,93,1.031380,81.06,0.943407,8.148848
regret_reg,top10,12,60,94,1.025777,81.44,0.943592,8.142532
regret_reg,top10,12,60,95,1.020378,80.85,0.940720,8.124079
regret_reg,top10,12,60,96,1.014897,81.13,0.939342,8.119306
regret_reg,top10,12,60,97,1.009388,81.31,0.938085,8.093380
regret_reg,top10,12,60,98,1.004954,81.17,0.935025,8.061511
regret_reg,top10,12,60,99,1.000270,81.04,0.935070,8.049678
regret_reg,top10,12,60,100,0.995686,81.40,0.934728,8.018114
regret_reg,top30,1,5,1,10.807470,51.45,1.508490,18.626932
regret_reg,top30,1,5,2,12.279458,50.33,1.522535,17.280486
regret_reg,top30,1,5,3,12.312829,51.39,1.541727,16.819608
regret_reg,top30,1,5,4,11.866274,51.56,1.558674,16.744248
regret_reg,top30,1,5,5,11.810039,52.24,1.576816,16.420993
regret_reg,top30,1,5,6,10.706397,52.54,1.510826,16.313369
regret_reg,top30,1,5,7,9.892130,51.96,1.462985,15.486552
regret_reg,top30,1,5,8,8.839415,52.54,1.448504,15.161143
regret_reg,top30,1,5,9,8.356379,52.23,1.459957,14.561520
regret_reg,top30,1,5,10,7.578698,53.96,1.436158,14.323102
regret_reg,top30,1,5,11,6.888824,54.36,1.426996,14.057195
regret_reg,top30,1,5,12,6.082948,53.70,1.403946,13.692799
regret_reg,top30,1,5,13,5.524569,54.73,1.410837,13.353197
regret_reg,top30,1,5,14,5.083857,55.96,1.471248,12.912867
regret_reg,top30,1,5,15,4.590924,54.56,1.451102,13.038632
regret_reg,top30,1,5,16,4.140387,54.94,1.391069,12.656093
regret_reg,top30,1,5,17,3.777857,56.06,1.388112,11.898583
regret_reg,top30,1,5,18,3.453825,56.31,1.361271,11.197247
regret_reg,top30,1,5,19,3.097892,55.12,1.316766,11.313429
regret_reg,top30,1,5,20,2.861203,55.48,1.281979,10.877253
regret_reg,top30,1,5,21,2.587585,55.21,1.251785,10.668902
regret_reg,top30,1,5,22,2.303047,55.49,1.194597,10.178299
regret_reg,top30,1,5,23,2.111098,55.55,1.188534,9.615374
regret_reg,top30,1,5,24,1.971102,55.59,1.156828,9.266393
regret_reg,top30,1,5,25,1.771196,56.97,1.136154,8.897512
regret_reg,top30,1,5,26,1.665010,56.83,1.091347,8.697041
regret_reg,top30,1,5,27,1.479795,55.64,1.063380,7.891863
regret_reg,top30,1,5,28,1.346960,54.75,1.049188,7.592018
regret_reg,top30,1,5,29,1.253080,57.32,1.027485,7.331751
regret_reg,top30,1,5,30,1.148695,57.38,1.042478,6.901393
regret_reg,top30,1,5,31,1.058666,56.89,1.031091,6.669169
regret_reg,top30,1,5,32,0.965174,56.00,1.017916,6.332393
regret_reg,top30,1,5,33,0.900405,57.51,0.998567,6.060087
regret_reg,top30,1,5,34,0.834298,57.93,1.007175,5.822001
